"","X1","X2"
"3",0.985773378587447,0.0142266214125527
"9",0.182340296080276,0.817659703919724
"10",0.994991684900786,0.00500831509921343
"11",0.550542619188356,0.449457380811644
"15",0.490128808610443,0.509871191389557
"19",0.127719363619281,0.872280636380719
"22",0.465381854866105,0.534618145133895
"29",0.947509106632421,0.0524908933675793
"32",0.645264269339779,0.354735730660221
"39",0.113447227765862,0.886552772234138
"41",0.528043725102007,0.471956274897993
"43",0.260843559255638,0.739156440744362
"48",0.787682907778878,0.212317092221122
"51",0.109769335503625,0.890230664496375
"52",0.639827253685989,0.360172746314011
"55",0.988315523732752,0.0116844762672479
"56",0.994753763619734,0.00524623638026603
"58",0.987810860795819,0.0121891392041811
"63",0.994429789665587,0.00557021033441268
"67",0.93848830877969,0.0615116912203104
"76",0.0685654263872453,0.931434573612755
"80",0.401949130831779,0.598050869168221
"81",0.227175385725727,0.772824614274273
