"","X1","X2"
"3",0.420482631264094,0.579517368735906
"5",0.720625831014081,0.279374168985919
"7",0.550196886468479,0.449803113531521
"9",0.310664280852999,0.689335719147001
"11",0.93840244678668,0.0615975532133196
"21",0.85233237067473,0.14766762932527
"22",0.158590891474658,0.841409108525342
"24",0.805018111849401,0.194981888150599
"30",4.16727048757615e-07,0.999999583272951
"32",0.0521072055263126,0.947892794473687
"33",4.54510834524413e-08,0.999999954548917
"35",0.653861629109714,0.346138370890286
"36",0.555837379232827,0.444162620767172
"42",0.844689645455788,0.155310354544212
"44",0.267470595855218,0.732529404144782
"45",0.80367820110903,0.19632179889097
"50",0.645197075811947,0.354802924188053
"52",0.700825569051904,0.299174430948096
"53",0.552389035602626,0.447610964397374
"54",0.848989323744422,0.151010676255578
"56",4.20822665736509e-06,0.999995791773343
"57",0.109431340584777,0.890568659415223
"64",0.834486508756212,0.165513491243788
"65",7.75794317675604e-09,0.999999992242057
"68",0.728983179319746,0.271016820680254
"82",0.606603785427951,0.393396214572049
"84",0.00014075922659762,0.999859240773402
"85",0.0296598118441974,0.970340188155803
"88",0.540366866845577,0.459633133154423
"89",0.323478680186964,0.676521319813036
"90",0.434437728729293,0.565562271270707
"92",0.00505675714015841,0.994943242859842
"94",0.82081736024421,0.17918263975579
"95",0.00127383490581157,0.998726165094188
"96",0.623997278936776,0.376002721063224
"98",0.676841588650525,0.323158411349475
"101",0.462780585564264,0.537219414435736
"110",0.520958197134244,0.479041802865756
"113",0.841368001102708,0.158631998897292
"115",0.203284995906221,0.796715004093779
"118",0.923655656218951,0.0763443437810487
"119",0.745491122109694,0.254508877890306
"122",0.795221196697323,0.204778803302677
"125",0.0224158272823826,0.977584172717617
"134",0.429829641898371,0.570170358101629
"139",0.828388647481623,0.171611352518377
"147",0.773023046714994,0.226976953285006
"150",0.0641446583125782,0.935855341687422
"152",0.677651874799607,0.322348125200393
"158",0.414795928011338,0.585204071988662
"159",0.568724515511339,0.431275484488661
"160",0.716602217411227,0.283397782588773
"161",0.650504545023315,0.349495454976685
"164",0.861969598636362,0.138030401363638
"171",0.557304121339058,0.442695878660942
"174",0.766314756576353,0.233685243423647
"175",0.584348863080264,0.415651136919736
"181",0.013412058164444,0.986587941835556
"186",0.170929266858792,0.829070733141208
"188",0.867569507556869,0.132430492443131
"193",0.78743988817762,0.21256011182238
"196",0.848993049672816,0.151006950327184
"199",0.770949226468783,0.229050773531217
"200",0.605197968635306,0.394802031364694
"202",0.851061906085488,0.148938093914512
"204",0.81149045472521,0.18850954527479
"212",0.0560854488399298,0.94391455116007
"217",0.0634093595609702,0.93659064043903
"219",0.450408093579431,0.549591906420569
"220",0.587572217644555,0.412427782355445
"224",0.318766531199597,0.681233468800403
"225",0.417196032883889,0.582803967116111
"228",0.758071720073286,0.241928279926714
"233",0.00226334324249855,0.997736656757501
"234",0.805596850563998,0.194403149436002
"236",0.768723510454302,0.231276489545698
"249",0.330129093630961,0.669870906369039
"253",0.253225741759378,0.746774258240622
"258",0.686159165406405,0.313840834593595
"259",0.732228939603772,0.267771060396228
"268",0.428209648663561,0.571790351336439
"271",0.264537912584759,0.735462087415241
"274",0.842873048981957,0.157126951018043
"278",0.177317447294925,0.822682552705075
"297",0.831783733845835,0.168216266154165
"299",0.76887855392761,0.23112144607239
"301",0.767310873489969,0.232689126510031
"309",0.893543634797322,0.106456365202678
"312",0.0700672895783452,0.929932710421655
"314",0.529535708174807,0.470464291825193
"315",0.0328405476719146,0.967159452328085
"318",0.840396716029732,0.159603283970268
"320",0.444285533237882,0.555714466762118
"321",0.541053080191891,0.458946919808109
"333",1.0783679504911e-09,0.999999998921632
"338",2.88891769583133e-05,0.999971110823042
"344",0.121424897863985,0.878575102136015
"346",0.221388468122439,0.778611531877561
"354",0.892792921245256,0.107207078754744
"357",0.408199022656164,0.591800977343836
"358",0.752016080316468,0.247983919683532
"360",0.26077982162635,0.73922017837365
"361",0.594581627600157,0.405418372399843
"364",0.709567283542936,0.290432716457064
"368",0.839789214658075,0.160210785341925
"376",0.0225035026486656,0.977496497351334
"383",0.635133906923969,0.364866093076031
"389",0.759660319683449,0.240339680316551
"391",0.0182960904528949,0.981703909547105
"392",0.622319469555711,0.377680530444289
"397",0.701657650958131,0.298342349041869
"404",0.335669958310122,0.664330041689878
"413",0.498411773346952,0.501588226653048
"416",0.281192665254076,0.718807334745924
"417",0.847282656375063,0.152717343624937
"421",0.0262726311968349,0.973727368803165
"423",0.616594624815275,0.383405375184725
"427",0.871214674220605,0.128785325779395
"432",0.83436997657292,0.16563002342708
"435",0.0220458569570136,0.977954143042986
"436",0.106456911478309,0.893543088521691
"440",0.729999467028996,0.270000532971004
"445",0.608489487709279,0.391510512290721
"448",0.141603797060104,0.858396202939896
"449",0.913064818073959,0.0869351819260414
"455",0.827532075097098,0.172467924902902
"457",0.49063765724182,0.50936234275818
"459",0.885918885169153,0.114081114830847
"468",0.640737628149689,0.359262371850311
"474",0.877281106903658,0.122718893096342
"477",0.298607670535722,0.701392329464278
"482",0.55970839563588,0.44029160436412
"486",0.353956752890523,0.646043247109477
"498",0.000919676018395821,0.999080323981604
"503",0.397510898417528,0.602489101582472
"504",0.839573551744714,0.160426448255286
"515",0.378055518600592,0.621944481399408
"519",0.777427058349937,0.222572941650064
"530",0.203752668856588,0.796247331143412
"541",0.748929601130559,0.251070398869441
"546",0.180369974234209,0.819630025765791
"556",0.437689746633577,0.562310253366423
"559",0.536721926186145,0.463278073813855
"560",0.607332283143259,0.392667716856741
"563",0.000408836632138643,0.999591163367861
"565",0.48331577122135,0.51668422877865
"568",0.29601531073889,0.70398468926111
"570",0.999999461484067,5.38515932644637e-07
"571",0.15676732119296,0.84323267880704
"576",2.25757679217509e-09,0.999999997742423
"579",0.859276505911984,0.140723494088016
"582",0.632110897996225,0.367889102003775
"583",0.86587306110505,0.13412693889495
"585",0.878200119545656,0.121799880454344
"588",0.270983050827508,0.729016949172492
"590",9.98003325130004e-05,0.999900199667487
"591",0.927411976041811,0.0725880239581886
"603",0.810969753524309,0.189030246475691
"608",0.000275736935654747,0.999724263064345
"611",0.114751050974654,0.885248949025346
"615",0.877826203072855,0.122173796927145
"617",0.519027435888326,0.480972564111674
"618",0.44873250266711,0.55126749733289
"619",0.533918387623454,0.466081612376546
"622",0.00694401847743487,0.993055981522565
"633",0.812598855695541,0.187401144304459
"636",0.655262480167901,0.344737519832099
"638",0.00040228853963209,0.999597711460368
"648",0.90354201590866,0.0964579840913401
"674",0.685535094265012,0.314464905734988
"695",0.999999803566508,1.96433492411026e-07
"697",0.729197875702627,0.270802124297373
"701",0.477851690875181,0.522148309124819
"703",0.000435173666718303,0.999564826333282
"704",0.0945179111574826,0.905482088842517
"707",0.00354086246560703,0.996459137534393
"708",0.705616502303993,0.294383497696007
"711",0.460900837876426,0.539099162123574
"716",0.698718025266014,0.301281974733986
"717",0.790695886408067,0.209304113591933
"720",0.769156774067032,0.230843225932968
"722",0.337913558371427,0.662086441628573
"723",0.561980163644957,0.438019836355043
"725",0.787010524616152,0.212989475383848
"727",0.820490301555921,0.179509698444079
"731",0.000525685651206587,0.999474314348793
"732",0.55459850212071,0.44540149787929
"734",0.569447354108082,0.430552645891918
"738",0.889740890942256,0.110259109057744
"747",0.861394614070132,0.138605385929868
"751",0.215879878109842,0.784120121890158
"755",0.640685455573351,0.359314544426649
"762",0.57899462014086,0.42100537985914
"765",0.0037937566138172,0.996206243386183
"770",0.71324556526708,0.28675443473292
"771",0.396360296248918,0.603639703751082
"772",0.843333505038471,0.156666494961529
"773",0.241073125290683,0.758926874709317
"774",0.301499239943376,0.698500760056624
"776",0.0149240820516586,0.985075917948341
"778",0.809396571262555,0.190603428737445
