"","X2","X1"
"5",8.51712638816338e-06,0.999991482873612
"9",0.000147331037148368,0.999852668962852
"19",1.58244440962019e-06,0.99999841755559
"20",0.565649482881518,0.434350517118482
"22",0.639002700437359,0.360997299562641
"24",2.22044604925031e-16,1
"26",1.60056541465003e-06,0.999998399434585
"30",2.1066785614865e-06,0.999997893321439
"34",2.33021400064537e-07,0.9999997669786
"35",0.00226289204969365,0.997737107950306
"37",1.15990163098711e-05,0.99998840098369
"38",2.22044604925031e-16,1
"39",0.0126534936667735,0.987346506333227
"41",0.00289525051769901,0.997104749482301
"46",0.0406484965729603,0.95935150342704
"48",0.992845763323904,0.0071542366760965
"51",0.999775619111537,0.000224380888463159
"54",0.996263128420675,0.00373687157932507
"55",0.181941506575806,0.818058493424194
"57",0.908530469306709,0.0914695306932912
"63",0.377156929028505,0.622843070971495
"65",0.956969538368328,0.0430304616316715
"66",0.952616039386535,0.047383960613465
"70",0.999981322211044,1.86777889556397e-05
"73",0.998538618947566,0.00146138105243428
"77",0.00202473469168263,0.997975265308317
"80",0.000454299161216198,0.999545700838784
"87",6.84040480924963e-08,0.999999931595952
"93",0.000355778743012181,0.999644221256988
"94",2.22044604925031e-16,1
"98",0.00629269446574876,0.993707305534251
"103",2.22044604925031e-16,1
"114",2.51518663954009e-05,0.999974848133605
"115",0.0979284387684659,0.902071561231534
"126",0.179960366808096,0.820039633191904
"137",2.22044604925031e-16,1
"154",5.08182385061673e-12,0.999999999994918
"157",5.67547564500614e-10,0.999999999432452
"161",3.86164830112889e-08,0.999999961383517
"162",2.0123803518346e-05,0.999979876196482
"169",5.54503352623303e-06,0.999994454966474
"186",1.70932599108387e-05,0.999982906740089
"192",3.43685080395062e-11,0.999999999965631
"193",5.09771603269815e-05,0.999949022839673
"195",0.304594753807832,0.695405246192168
"196",0.999163746154132,0.000836253845868286
"198",0.0986615370853103,0.90133846291469
"202",0.0310165993667403,0.96898340063326
"207",6.68717303753397e-11,0.999999999933128
"209",0.999659542195321,0.000340457804679186
"210",0.00766819795798124,0.992331802042019
"212",0.0562572357604747,0.943742764239525
"214",2.22044604925031e-16,1
"218",2.22044604925031e-16,1
"220",2.22044604925031e-16,1
"222",2.22044604925031e-16,1
"224",3.47293779993096e-05,0.999965270622001
"225",2.22044604925031e-16,1
"226",0.990256869927483,0.00974313007251668
"231",0.107793307702383,0.892206692297617
"251",2.329727371575e-06,0.999997670272628
"252",0.00829664636898775,0.991703353631012
"254",0.0563510368763241,0.943648963123676
"259",6.22875938495193e-05,0.99993771240615
"264",0.000212527620981007,0.999787472379019
"265",0.732491075120709,0.267508924879291
"267",0.230424226771708,0.769575773228292
