"","X2","X1"
"5",0.236051057563163,0.763948942436837
"10",0.0184164296119502,0.98158357038805
"11",0.206020651773689,0.793979348226311
"13",0.441738136534699,0.558261863465301
"18",0.395604015400644,0.604395984599356
"20",0.551668057412255,0.448331942587745
"21",0.551668057412255,0.448331942587745
"25",0.544588723923048,0.455411276076952
"26",0.410351774726618,0.589648225273382
"28",0.448079006308887,0.551920993691113
"31",0.488581124538427,0.511418875461573
"32",0.48641351416109,0.51358648583891
"37",0.50884010698694,0.49115989301306
"39",0.502902839463272,0.497097160536728
"46",0.530068977994589,0.469931022005411
"52",0.54427468687786,0.45572531312214
"53",0.566976589726947,0.433023410273053
"55",0.589866023825359,0.410133976174641
"56",0.427619664830485,0.572380335169515
"57",0.557257742431933,0.442742257568067
"69",0.592000076632362,0.407999923367638
"74",0.594401959028082,0.405598040971918
"75",0.594401959028082,0.405598040971918
"80",0.594401959028082,0.405598040971918
"82",0.604344911265032,0.395655088734968
"85",0.61420232180884,0.38579767819116
"87",0.636902393352521,0.363097606647479
"90",0.626749388778584,0.373250611221416
"92",0.636902393352521,0.363097606647479
"94",0.636902393352521,0.363097606647479
"97",0.62761302183769,0.37238697816231
"100",0.621212159737887,0.378787840262113
"116",0.331979412419317,0.668020587580683
"124",0.69055090527643,0.30944909472357
"125",0.679050281805444,0.320949718194556
"143",0.685277883529833,0.314722116470167
"144",0.685277883529833,0.314722116470167
"151",0.78034125922398,0.21965874077602
"155",0.620533205115746,0.379466794884254
"161",0.620533205115746,0.379466794884254
"162",0.620533205115746,0.379466794884254
"167",0.620533205115746,0.379466794884254
"170",0.620533205115746,0.379466794884254
"174",0.620533205115746,0.379466794884254
"176",0.690581030500451,0.309418969499549
"181",0.716905297165617,0.283094702834383
"187",0.734003080621664,0.265996919378336
"191",0.777632503742188,0.222367496257812
"192",0.777632503742188,0.222367496257812
"194",0.701849887224583,0.298150112775417
"196",0.778824279868576,0.221175720131423
"197",0.744670913562641,0.255329086437359
"201",0.806387116136735,0.193612883863265
"207",0.68420478850367,0.31579521149633
"209",0.775792388616724,0.224207611383276
"214",0.676279349677108,0.323720650322891
"217",0.676279349677108,0.323720650322891
"219",0.676279349677108,0.323720650322891
"220",0.676279349677108,0.323720650322891
"231",0.676279349677108,0.323720650322891
"234",0.767249642186594,0.232750357813406
"237",0.798135864294748,0.201864135705252
"239",0.786387342385903,0.213612657614097
"240",0.811126992768029,0.188873007231971
"241",0.807934607687133,0.192065392312868
"242",0.680933229845617,0.319066770154383
"246",0.803134060700088,0.196865939299912
"247",0.768993284941322,0.231006715058678
"248",0.852632110436383,0.147367889563617
"252",0.880409225024777,0.119590774975223
"256",0.771609001340661,0.228390998659339
"259",0.762983113837834,0.237016886162166
"266",0.815030813774166,0.184969186225834
"268",0.819177882659808,0.180822117340192
"271",0.775623131568056,0.224376868431944
"276",0.829314845091339,0.170685154908661
"280",0.828630057601382,0.171369942398618
"286",0.820079125845886,0.179920874154114
"293",0.835270986851029,0.164729013148971
"297",0.847909893589051,0.152090106410949
"300",0.856498982783963,0.143501017216038
"301",0.856498982783963,0.143501017216038
"304",0.854618429535745,0.145381570464255
"305",0.85056073407076,0.14943926592924
"312",0.82949399561541,0.17050600438459
"313",0.867842353587052,0.132157646412948
"319",0.8987224021934,0.1012775978066
"322",0.882703226972729,0.117296773027271
"331",0.8795076738155,0.1204923261845
"332",0.87559248181983,0.12440751818017
"333",0.87559248181983,0.12440751818017
"335",0.884057144810812,0.115942855189188
"342",0.276895105690978,0.723104894309022
"343",0.904764226751336,0.0952357732486642
"353",0.897103952847134,0.102896047152866
"356",0.854138531792328,0.145861468207672
