"","X2","X1"
"1",0.333333333333333,0.666666666666667
"2",0,1
"3",0.333333333333333,0.666666666666667
"4",0,1
"5",0,1
"6",0,1
"7",0.25,0.75
"8",0.333333333333333,0.666666666666667
"9",0,1
"10",0,1
"11",0,1
"12",0,1
"13",0.333333333333333,0.666666666666667
"14",0.5,0.5
"15",0,1
"16",0,1
"17",0.333333333333333,0.666666666666667
"18",0.333333333333333,0.666666666666667
"19",0.333333333333333,0.666666666666667
"20",0,1
"21",0,1
"22",0.333333333333333,0.666666666666667
"23",0,1
"24",1,0
"25",0,1
"26",0,1
"27",0,1
"28",0,1
"29",1,0
"30",0.666666666666667,0.333333333333333
"31",0.666666666666667,0.333333333333333
"32",0,1
"33",0.333333333333333,0.666666666666667
"34",0,1
"35",0.25,0.75
"36",0,1
"37",0,1
"38",0.333333333333333,0.666666666666667
"39",0,1
"40",0.666666666666667,0.333333333333333
"41",0,1
"42",0.666666666666667,0.333333333333333
"43",0.333333333333333,0.666666666666667
"44",0.333333333333333,0.666666666666667
"45",0.333333333333333,0.666666666666667
"46",0,1
"47",0,1
"48",0,1
"49",1,0
"50",0,1
"51",0.333333333333333,0.666666666666667
"52",0,1
"53",1,0
"54",0,1
"55",0.666666666666667,0.333333333333333
"56",0,1
"57",1,0
"58",0,1
"59",0,1
"60",0,1
"61",1,0
"62",0,1
"63",0,1
"64",0,1
"65",0,1
"66",0,1
"67",0,1
"68",0,1
"69",0,1
"70",0,1
"71",0,1
"72",0,1
"73",0,1
"74",0,1
"75",0,1
"76",0,1
"77",0,1
"78",1,0
"79",0,1
"80",0,1
"81",0,1
"82",0,1
"83",0,1
"84",0,1
"85",0,1
"86",0,1
"87",0,1
"88",0,1
"89",0.333333333333333,0.666666666666667
"90",0.333333333333333,0.666666666666667
"91",0.333333333333333,0.666666666666667
"92",0,1
"93",0,1
"94",0,1
"95",0,1
"96",0.333333333333333,0.666666666666667
"97",0,1
"98",0,1
"99",0,1
"100",0,1
"101",0,1
"102",0,1
"103",0.25,0.75
"104",0,1
"105",0,1
"106",0,1
"107",0,1
"108",0,1
"109",0,1
"110",1,0
"111",0.333333333333333,0.666666666666667
"112",0.666666666666667,0.333333333333333
"113",0,1
"114",0.333333333333333,0.666666666666667
"115",0,1
"116",0,1
"117",0,1
"118",0,1
"119",0.333333333333333,0.666666666666667
"120",0,1
"121",0,1
"122",0,1
"123",0,1
"124",0,1
"125",0,1
"126",0,1
"127",0,1
"128",0,1
"129",0,1
"130",0,1
"131",0.333333333333333,0.666666666666667
"132",0,1
"133",0.333333333333333,0.666666666666667
"134",0.333333333333333,0.666666666666667
