"","X2","X1"
"1",0.333333333333333,0.666666666666667
"2",0.333333333333333,0.666666666666667
"3",0.333333333333333,0.666666666666667
"4",0,1
"5",1,0
"6",0.666666666666667,0.333333333333333
"7",0.666666666666667,0.333333333333333
"8",0.333333333333333,0.666666666666667
"9",0.333333333333333,0.666666666666667
"10",1,0
"11",0.333333333333333,0.666666666666667
"12",0,1
"13",1,0
"14",0.333333333333333,0.666666666666667
"15",0.333333333333333,0.666666666666667
"16",0.333333333333333,0.666666666666667
"17",0.5,0.5
"18",0,1
"19",0.666666666666667,0.333333333333333
"20",0.666666666666667,0.333333333333333
"21",0.333333333333333,0.666666666666667
"22",0.5,0.5
"23",0.5,0.5
"24",0.5,0.5
"25",0.8,0.2
"26",0.666666666666667,0.333333333333333
"27",0.5,0.5
"28",0.333333333333333,0.666666666666667
"29",0.5,0.5
"30",0.5,0.5
"31",0.333333333333333,0.666666666666667
"32",0.333333333333333,0.666666666666667
"33",0.333333333333333,0.666666666666667
"34",0.333333333333333,0.666666666666667
"35",1,0
"36",0.6,0.4
"37",0.6,0.4
"38",1,0
"39",0.76,0.24
"40",0.76,0.24
"41",0.76,0.24
"42",0.76,0.24
"43",0.76,0.24
"44",0.76,0.24
"45",0,1
"46",0.666666666666667,0.333333333333333
"47",0.333333333333333,0.666666666666667
"48",1,0
"49",1,0
"50",0.333333333333333,0.666666666666667
"51",1,0
"52",0,1
"53",1,0
"54",1,0
"55",1,0
"56",0.714285714285714,0.285714285714286
"57",0.714285714285714,0.285714285714286
"58",0.714285714285714,0.285714285714286
"59",0.714285714285714,0.285714285714286
"60",0.714285714285714,0.285714285714286
"61",0,1
"62",0.6,0.4
"63",1,0
"64",1,0
"65",0.333333333333333,0.666666666666667
"66",0,1
"67",1,0
"68",1,0
"69",1,0
"70",1,0
"71",0.666666666666667,0.333333333333333
"72",0.666666666666667,0.333333333333333
"73",1,0
"74",0.5,0.5
"75",0.333333333333333,0.666666666666667
"76",1,0
"77",0.666666666666667,0.333333333333333
"78",0.833333333333333,0.166666666666667
"79",0.75,0.25
"80",0.666666666666667,0.333333333333333
"81",0.833333333333333,0.166666666666667
"82",0.833333333333333,0.166666666666667
"83",0.666666666666667,0.333333333333333
"84",1,0
"85",0.75,0.25
"86",1,0
"87",1,0
"88",1,0
"89",1,0
"90",1,0
"91",1,0
"92",0.875,0.125
"93",0,1
"94",1,0
"95",1,0
"96",0.666666666666667,0.333333333333333
"97",0.666666666666667,0.333333333333333
"98",1,0
"99",1,0
"100",1,0
"101",1,0
"102",1,0
"103",1,0
"104",1,0
"105",0.75,0.25
"106",0.666666666666667,0.333333333333333
"107",1,0
"108",1,0
"109",1,0
"110",1,0
"111",1,0
"112",1,0
"113",0.833333333333333,0.166666666666667
"114",1,0
"115",1,0
"116",1,0
"117",1,0
"118",1,0
"119",1,0
"120",1,0
"121",1,0
"122",1,0
"123",1,0
"124",1,0
"125",0.75,0.25
"126",1,0
"127",1,0
"128",1,0
"129",1,0
"130",1,0
"131",0.75,0.25
"132",1,0
"133",1,0
"134",1,0
"135",0.333333333333333,0.666666666666667
"136",0.333333333333333,0.666666666666667
"137",1,0
"138",0.333333333333333,0.666666666666667
"139",0.25,0.75
"140",0.666666666666667,0.333333333333333
"141",0.333333333333333,0.666666666666667
"142",0.5,0.5
"143",0,1
"144",0.666666666666667,0.333333333333333
"145",0.666666666666667,0.333333333333333
"146",1,0
"147",0.333333333333333,0.666666666666667
"148",0.666666666666667,0.333333333333333
"149",1,0
"150",0.666666666666667,0.333333333333333
"151",0.666666666666667,0.333333333333333
"152",0.75,0.25
"153",0.4,0.6
"154",0.76,0.24
"155",0.76,0.24
"156",1,0
"157",0.333333333333333,0.666666666666667
"158",0.333333333333333,0.666666666666667
"159",1,0
"160",0.666666666666667,0.333333333333333
"161",1,0
"162",0.714285714285714,0.285714285714286
"163",0.714285714285714,0.285714285714286
"164",1,0
"165",1,0
"166",0.666666666666667,0.333333333333333
"167",0.666666666666667,0.333333333333333
"168",0.666666666666667,0.333333333333333
"169",0.833333333333333,0.166666666666667
"170",1,0
"171",1,0
"172",0.833333333333333,0.166666666666667
"173",0.833333333333333,0.166666666666667
"174",0.75,0.25
"175",0.666666666666667,0.333333333333333
"176",1,0
"177",1,0
"178",1,0
"179",1,0
"180",1,0
"181",1,0
"182",1,0
"183",1,0
"184",1,0
"185",1,0
"186",1,0
"187",1,0
