"","X1","X2"
"2",0.999999294762853,7.05237147376433e-07
"4",0.999999726497328,2.73502672195324e-07
"9",0.99999751565576,2.48434424036284e-06
"15",0.999996052771522,3.94722847804177e-06
"22",0.99999955682476,4.43175239719678e-07
"24",0.999999710475432,2.89524568403075e-07
"28",0.999998549721658,1.45027834154494e-06
"34",0.999999962085248,3.79147523199371e-08
"37",0.999999824236088,1.75763911535854e-07
"38",0.999999806788977,1.9321102334643e-07
"40",0.999998475517015,1.52448298537313e-06
"44",0.999999939636859,6.03631406995243e-08
"45",0.999997849775898,2.15022410215325e-06
"46",0.999999326303069,6.73696931267849e-07
"51",0.999999578542951,4.21457049398726e-07
"54",0.999998293655957,1.70634404260519e-06
"62",0.999999951624654,4.83753458344334e-08
"64",0.999999144150795,8.55849204991531e-07
"65",0.99999944532691,5.54673089678531e-07
"68",0.999998576635207,1.42336479267513e-06
"70",0.999998150227688,1.84977231172344e-06
"71",0.999999916463238,8.35367618785596e-08
"73",0.999999597837309,4.02162691485969e-07
"75",0.999998928431755,1.07156824544062e-06
"80",0.999999740814542,2.59185457491586e-07
"83",0.999999661100672,3.38899328161626e-07
"86",0.99999806537509,1.93462491018526e-06
"88",0.999999655172488,3.44827511880404e-07
"97",0.999999389297622,6.10702377832482e-07
"103",0.999999820329599,1.79670401449347e-07
"109",0.999994846153257,5.15384674270158e-06
"110",0.999999299488649,7.00511351075647e-07
"114",0.999999930759941,6.92400589938624e-08
"117",0.999998715179882,1.28482011819212e-06
"128",0.999963501837497,3.64981625024687e-05
"129",0.999996236022602,3.76397739773569e-06
"130",0.999953314297587,4.66857024134406e-05
"139",0.999998320757417,1.67924258277413e-06
"151",0.999968715270988,3.1284729011696e-05
"159",0.999999670090213,3.29909786907892e-07
"178",0.999999944308718,5.56912823595185e-08
"179",0.999998815329416,1.18467058347459e-06
"186",0.999997134546331,2.86545366885791e-06
"187",0.999999696269793,3.03730206731693e-07
"188",0.999999260842158,7.39157842488338e-07
"197",0.999999901936112,9.80638879363064e-08
"198",0.999999845420485,1.545795153748e-07
"209",0.999995717757675,4.28224232466665e-06
"210",0.999999157903727,8.42096273172438e-07
"212",0.999999855163865,1.44836134715747e-07
"214",0.999999614255063,3.85744937288724e-07
"221",0.999995650961156,4.34903884427749e-06
"223",0.99999726162284,2.73837716029291e-06
"224",0.999998166099272,1.83390072781098e-06
"225",0.999765866772959,0.000234133227040682
"227",0.999856553393663,0.00014344660633672
"228",0.999996036371341,3.96362865850283e-06
"230",0.99999515008803,4.84991197026254e-06
"235",0.999995355228494,4.64477150639493e-06
"236",0.99989661170406,0.000103388295940366
"241",0.999997704389163,2.29561083713219e-06
"243",0.999990323887647,9.67611235282347e-06
"246",0.99999329347479,6.70652521035864e-06
"247",0.999741750773745,0.00025824922625468
"248",0.999874428998115,0.000125571001884531
"249",0.999901172746956,9.88272530438624e-05
"250",0.999975971400718,2.40285992817886e-05
"251",0.999997452879537,2.54712046344455e-06
"253",0.99999901638755,9.83612450242102e-07
"255",0.999942317705085,5.76822949149761e-05
"256",0.999908481934914,9.1518065086482e-05
"271",0.999954212288056,4.57877119436592e-05
