"","X1","X2"
"1",1,1.05694684474824e-27
"2",1,7.74457874200904e-27
"3",1,6.52807421579239e-38
"4",1,1.73419483765553e-26
"5",1,5.11345707299775e-27
"6",1,5.16234092311646e-25
"7",1,1.04803335192038e-30
"8",1,5.58848229179991e-24
"9",1,3.48649500619033e-33
"10",1,8.18587889252467e-41
"11",1,2.9928946447432e-42
"12",1,9.65043359380746e-28
"13",1,1.00558378910311e-27
"14",1,1.35265611140238e-28
"15",1,3.79641432888306e-36
"16",1,3.85527972671405e-30
"17",1,1.92975061654455e-34
"18",1,1.79350190828223e-39
"19",1,7.46765974785737e-36
"20",1,4.29750146952158e-40
"21",1,1.96146383891971e-29
"22",1,3.56296110444986e-27
"23",1,8.57447482426467e-35
"24",1,3.37878402243527e-26
"25",1,6.95859158267457e-37
"26",1,1.93522774537851e-21
"27",1,9.27303488112867e-28
"28",1,1.70158885703824e-29
"29",1,1.01597590444148e-41
"30",1,7.56180413929366e-32
"31",1,9.0081067865736e-35
"32",1,1.70158885703824e-29
"33",1,2.42556909091342e-29
"34",1,1.27449006909613e-23
"35",1,4.70054333531442e-43
"36",1,2.42984234878587e-23
"37",1,1.38777522766003e-24
"38",1,3.6854097996419e-32
"39",1,1.26960254431603e-25
"40",1,8.70839265785948e-30
"41",1,1.79743582613896e-40
"42",1,2.54861368571552e-34
"43",1,3.37626238788625e-23
"44",1,3.89222812697012e-32
"45",1,3.26850710000353e-25
"46",1,7.82506573815192e-31
"47",1,1.2552683190285e-23
"48",1,7.5796901374541e-45
"49",1,5.03512027589916e-37
"50",1,1.12923133770582e-29
"51",1,1.66179645992894e-28
"52",1,2.33010817331767e-22
"53",1,2.56401400842536e-22
"54",1,3.130861515933e-25
"55",1,1.73565340477258e-30
"56",1,1.23954299382423e-30
"57",1,1.75178089852425e-22
"58",1,8.96780961278719e-31
"59",1,4.19164949579431e-25
"60",1,1.95214957931359e-22
"61",1,9.73803470240664e-38
"62",1,6.16856168554034e-20
"63",1,7.3454573462932e-26
"64",1,5.55911579996821e-41
"65",1,6.49266779359834e-23
"66",1,1.16679487816806e-40
"67",1,1.37726289081677e-28
"68",1,8.13861565453096e-20
"69",1,4.15622435095953e-27
"70",1,5.98557983164897e-19
"71",1,6.02863793991467e-25
"72",0.999994084070721,5.91592927911465e-06
"73",1,9.13975030436683e-22
"74",1,3.04231891633519e-42
"75",1,8.97951479870568e-46
"76",1,3.37100973218045e-29
"77",1,1.21792065473258e-35
"78",1,2.33624825540283e-34
"79",1,2.1940731265153e-31
"80",1,1.19099645494729e-23
"81",1,1.70120043771856e-45
"82",1,4.39119569495137e-31
"83",1,6.4932414664574e-27
"84",1,2.89074419929867e-31
"85",1,2.47095297316073e-29
"86",1,1.96929282403291e-32
"87",1,5.33216500547896e-25
"88",1,3.59361606573619e-28
"89",1,2.06904814971971e-28
"90",1,4.12865528606985e-28
"91",1,4.28365925307435e-25
"92",1,6.67148063836459e-39
"93",1,1.19875662945318e-22
"94",1,3.05776737421506e-32
"95",1,1.44691899519607e-27
"96",1,1.22223354890381e-23
"97",1,5.48650016826271e-38
"98",1,1.36354394262379e-29
"99",1,4.16475726283903e-32
"100",1,1.41204512689878e-43
"101",1,2.35230998321301e-25
"102",1,5.26883730960545e-28
"103",1,4.88850993589219e-37
"104",1,1.60725582731195e-33
"105",1,9.0081067865736e-35
"106",1,3.40708963196978e-22
"107",1,8.3462640813164e-25
"108",1,5.29313259091147e-36
"109",1,9.70998838172309e-27
"110",1,1.23954299382423e-30
"111",1,6.35631490754342e-29
"112",1,7.91965644771289e-29
"113",1,3.64401587020883e-42
"114",1,3.46320976862329e-35
"115",1,7.27739839040875e-40
"116",1,7.31205437531123e-40
"117",1,1.09057587598253e-20
"118",1,1.22210173406001e-35
"119",1,6.79790010541318e-35
"120",1,1.70158885703824e-29
"121",1,8.64518260448891e-30
"122",1,9.83599520498797e-24
"123",1,3.05687173882076e-42
"124",1,1.3339211552011e-38
"125",1,4.49828007128482e-24
"126",1,9.24562801983799e-42
"127",1,1.70158885703824e-29
"128",1,6.76264725146938e-30
"129",1,1.14816258322807e-44
"130",1,1.66719573224528e-43
"131",1,1.64056984645826e-39
"132",1,6.46335156423449e-29
"133",1,1.32682662837031e-29
"134",1,1.50773032604814e-44
"135",1,3.12287605029278e-29
"136",1,7.16742786132248e-36
"137",1,1.31454795915978e-31
"138",1,1.51595959762849e-30
"139",1,1.30910445965256e-35
"140",1,2.14360480656599e-23
"141",1,5.42351375281703e-39
"142",1,5.37302219139843e-38
"143",1,3.66608607950038e-27
"144",1,5.18460472458338e-30
"145",1,7.48646319652167e-26
"146",1,1.44691899519607e-27
"147",1,1.02660911395865e-25
"148",1,4.17690267798887e-32
"149",1,3.88309183929897e-31
"150",1,1.37313532809657e-22
"151",1,1.67316805426681e-34
"152",1,1.94337266660289e-35
"153",1,3.22861414166903e-32
"154",1,2.60257819791719e-35
"155",1,1.60145606846739e-24
"156",1,5.13053641871609e-27
"157",1,2.96303011569579e-22
"158",1,6.61703119598496e-29
"159",1,5.32144889304389e-41
"160",1,1.44691899519607e-27
"161",1,4.00651966254571e-30
"162",1,8.00872946197767e-40
"163",1,4.28507058671877e-40
"164",1,7.86850092660232e-26
"165",1,2.07146774964485e-27
"166",1,6.00021716522475e-27
"167",1,6.51419014149679e-32
"168",1,1.32232438978946e-27
"169",1,8.65075086497391e-23
"170",1,7.82978525729044e-30
"171",1,1.21496328063833e-25
"172",1,1.73471163326731e-30
"173",1,3.96147999331312e-34
"174",1,2.8957392338728e-29
"175",1,3.21693453006654e-31
"176",0.99990290798809,9.70920119098927e-05
"177",1,3.4764822607943e-29
"178",1,1.66179645992894e-28
"179",1,2.95025870534491e-32
"180",1,8.21529028017645e-21
"181",1,8.47453912206834e-35
"182",1,1.78694092909645e-42
"183",1,1.05262093959685e-23
"184",1,2.01134502447309e-33
"185",1,2.28398655758093e-29
"186",1,7.41953569342591e-34
"187",1,5.56579779065197e-25
"188",1,3.71638223167325e-25
"189",1,3.05939048697735e-22
"190",1.41067454935202e-21,1
"191",3.94497579657626e-22,1
"192",7.32698251969279e-39,1
"193",3.55900076614539e-24,1
"194",5.32031578881444e-25,1
"195",5.34948441037425e-18,1
"196",1.76574901570009e-37,1
"197",4.24610466515577e-30,1
"198",6.92501385124324e-24,1
"199",2.19264020631979e-23,1
"200",3.12372032173447e-46,1
"201",4.37611322126119e-30,1
"202",1.7398605006599e-23,1
"203",8.37949323498514e-22,1
"204",1.00317592869679e-07,0.999999899682407
"205",5.51902879407607e-25,1
"206",4.5849552645783e-38,1
"207",1.25370592224332e-32,1
"208",5.91164336547288e-34,1
"209",1.52193691435078e-30,1
"210",5.81669846283727e-40,1
"211",2.41539132279602e-42,1
"212",3.12668001564085e-38,1
"213",4.98443581821761e-21,1
"214",6.40632865254137e-23,1
"215",4.76640723597275e-25,1
"216",4.39910271793545e-36,1
"217",6.78309863208979e-32,1
"218",1.23179574603072e-22,1
"219",2.47108217547947e-20,1
"220",3.10146016472705e-24,1
"221",6.11277768300677e-13,0.999999999999389
