"","NO","YES"
"1",0.998439484350419,0.00156051564958126
"2",0.99826281231071,0.00173718768928965
"3",0.998274147859642,0.00172585214035847
"4",0.999999999941054,5.89456261579357e-11
"5",0.00164052176819429,0.998359478231806
"6",0.998601800134955,0.00139819986504486
"7",0.998587921685012,0.00141207831498802
"8",0.00167806358448641,0.998321936415514
"9",3.09603077286447e-07,0.999999690396923
"10",0.104421960252295,0.895578039747705
"11",0.999999999943891,5.61094504192283e-11
"12",3.10583946006027e-07,0.999999689416054
"13",0.888435970761581,0.111564029238419
"14",0.999999999944264,5.57355273045346e-11
"15",0.998260346686127,0.00173965331387294
"16",0.104733295045246,0.895266704954754
"17",0.894085797633984,0.105914202366016
"18",2.25861228052571e-05,0.999977413877195
"19",0.998327000773446,0.00167299922655439
"20",0.999999995960752,4.03924849123882e-09
"21",0.999999696577939,3.03422060921044e-07
"22",0.891964781831838,0.108035218168162
"23",0.998238164566937,0.00176183543306319
"24",0.998299329475427,0.00170067052457268
"25",0.00156655504764402,0.998433444952356
"26",0.100806797332677,0.899193202667323
"27",0.107000360423143,0.892999639576857
"28",0.998450171625558,0.00154982837444173
"29",0.998208225380766,0.00179177461923385
"30",0.00155889817460719,0.998441101825393
"31",0.102025504805544,0.897974495194456
"32",0.00154240349526424,0.998457596504736
"33",0.999999662937432,3.37062568300794e-07
"34",0.890595004079954,0.109404995920046
"35",0.00162403447630532,0.998375965523695
"36",0.888315664748518,0.111684335251482
"37",2.1636822524318e-05,0.999978363177476
"38",0.106969464488533,0.893030535511467
"39",3.00292240407174e-07,0.99999969970776
"40",0.0939351759782097,0.90606482402179
"41",0.897823198836514,0.102176801163486
"42",2.14170479744258e-05,0.999978582952026
"43",0.0986990091059863,0.901300990894014
"44",0.999975390354015,2.4609645985163e-05
"45",0.00175428676920963,0.99824571323079
"46",3.16487121176934e-07,0.999999683512879
"47",0.00157909419150826,0.998420905808492
"48",0.999999717480411,2.82519588501451e-07
"49",0.00172124152737096,0.998278758472629
"50",0.108220621055095,0.891779378944905
"51",0.0942405176470837,0.905759482352916
"52",0.905915256894121,0.0940847431058789
"53",2.81011020786259e-07,0.999999718988979
"54",0.0017509957361086,0.998249004263891
"55",0.99999999993303,6.69695410238091e-11
"56",0.105874180933624,0.894125819066376
"57",0.999980049606685,1.99503933152601e-05
"58",0.105582702258029,0.894417297741971
"59",0.999978623574981,2.13764250189818e-05
"60",0.00175457906574017,0.99824542093426
"61",2.28740711548658e-05,0.999977125928845
"62",0.999999679232484,3.20767515549214e-07
"63",0.00155543031039274,0.998444569689607
"64",0.999976196300239,2.38036997606272e-05
"65",0.893513984999449,0.106486015000551
"66",0.998395772052406,0.00160422794759407
"67",0.999981190526434,1.88094735662503e-05
"68",0.885055116056522,0.114944883943478
"69",0.106440524263727,0.893559475736273
"70",0.999999995286806,4.71319361317057e-09
"71",0.999978597541717,2.14024582829708e-05
"72",2.21021289669165e-05,0.999977897871033
"73",0.999973983987884,2.60160121156039e-05
