"","NO","YES"
"1",0.743576943874359,0.256423056125641
"2",0.743576943874359,0.256423056125641
"3",0.743576943874359,0.256423056125641
"4",0.743576943874359,0.256423056125641
"5",0.256423085927963,0.743576914072037
"6",0.743576943874359,0.256423056125641
"7",0.743576943874359,0.256423056125641
"8",0.256423085927963,0.743576914072037
"9",0.256423085927963,0.743576914072037
"10",0.256423085927963,0.743576914072037
"11",0.743576943874359,0.256423056125641
"12",0.256423085927963,0.743576914072037
"13",0.743576943874359,0.256423056125641
"14",0.743576943874359,0.256423056125641
"15",0.743576943874359,0.256423056125641
"16",0.256423085927963,0.743576914072037
"17",0.743576943874359,0.256423056125641
"18",0.256423085927963,0.743576914072037
"19",0.743576943874359,0.256423056125641
"20",0.743576943874359,0.256423056125641
"21",0.743576943874359,0.256423056125641
"22",0.743576943874359,0.256423056125641
"23",0.743576943874359,0.256423056125641
"24",0.743576943874359,0.256423056125641
"25",0.256423085927963,0.743576914072037
"26",0.256423085927963,0.743576914072037
"27",0.256423085927963,0.743576914072037
"28",0.743576943874359,0.256423056125641
"29",0.743576943874359,0.256423056125641
"30",0.256423085927963,0.743576914072037
"31",0.256423085927963,0.743576914072037
"32",0.256423085927963,0.743576914072037
"33",0.743576943874359,0.256423056125641
"34",0.743576943874359,0.256423056125641
"35",0.256423085927963,0.743576914072037
"36",0.743576943874359,0.256423056125641
"37",0.256423085927963,0.743576914072037
"38",0.256423085927963,0.743576914072037
"39",0.256423085927963,0.743576914072037
"40",0.256423085927963,0.743576914072037
"41",0.743576943874359,0.256423056125641
"42",0.256423085927963,0.743576914072037
"43",0.256423085927963,0.743576914072037
"44",0.743576943874359,0.256423056125641
"45",0.256423085927963,0.743576914072037
"46",0.256423085927963,0.743576914072037
"47",0.256423085927963,0.743576914072037
"48",0.743576943874359,0.256423056125641
"49",0.256423085927963,0.743576914072037
"50",0.256423085927963,0.743576914072037
"51",0.256423085927963,0.743576914072037
"52",0.743576943874359,0.256423056125641
"53",0.256423085927963,0.743576914072037
"54",0.256423085927963,0.743576914072037
"55",0.743576943874359,0.256423056125641
"56",0.256423085927963,0.743576914072037
"57",0.743576943874359,0.256423056125641
"58",0.256423085927963,0.743576914072037
"59",0.743576943874359,0.256423056125641
"60",0.256423085927963,0.743576914072037
"61",0.256423085927963,0.743576914072037
"62",0.743576943874359,0.256423056125641
"63",0.256423085927963,0.743576914072037
"64",0.743576943874359,0.256423056125641
"65",0.743576943874359,0.256423056125641
"66",0.743576943874359,0.256423056125641
"67",0.743576943874359,0.256423056125641
"68",0.743576943874359,0.256423056125641
"69",0.256423085927963,0.743576914072037
"70",0.743576943874359,0.256423056125641
"71",0.743576943874359,0.256423056125641
"72",0.256423085927963,0.743576914072037
"73",0.743576943874359,0.256423056125641
